Label,CCR4,CD11b,CD11c,CD14,CD15,CD16,CD163,CD19,CD20,CD27,CD3,CD31,CD4,CD45RA,CD45RO,CD56,CD68,CD7,CD8a,CD90,CXCR5,FOXP3,GranzymeB,HLADR,ICOS,IDO,Ki67,LAG3,OX40,PD1,SMA,SPARC,TCRgd,TIGIT,TIM3,Tbet,VISTA,Vimentin,clcaspase
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1217488795518875,3.690861515700817,4.474303036928177,0.0,0.0,1.113065853714943,5.5860671401023865,4.8182873874902725,0.0,0.0,0.8705583214759827,0.0,0.0,5.295791685581209,0.0,0.0,6.404296562075615,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110719203948975,0.0
484,0.0,0.0,0.0,0.6329776495695114,0.0,0.0,0.0,4.264766216278076,1.4450849890708923,12.734962230009767,14.076062732894172,0.0,19.186720174923984,2.0118943154811855,21.31534973820873,0.0,0.0,6.233490377664566,0.0,0.0,2.7168908268213263,0.0,0.0,1.6761850863695145,9.598221063613892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947368264198303,0.0,0.0,3.4635295271873474,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,8.69680517911911,15.502208156331584,4.6234404146671295,-2.220446049250313e-16,0.0,0.0,16.189366701184582,0.2955323755741119,0.0,0.0,-5.551115123125783e-17,1.023967683315277,0.0,1.7682161033153534,0.0,0.3108031451702118,6.988391220569611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,1.08307746052742,5.384679824113846,2.9142775908112526,0.0,0.0,0.0,0.0,3.5180443823337555,0.0,0.0,0.0,0.0,0.0,0.0,3.7385787069797516,0.0,0.0,5.379456602036953,0.0,0.0,0.0,0.0,0.2986944913864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.4701492190361024,11.233281031250955,5.329555980861187,0.7499804198741913,0.0,0.0,0.0,4.295588880777359,0.4000883400440216,0.0,0.0,0.0,0.3035907447338104,0.0,5.2718556225299835,0.0,0.0,9.579440049827099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462861567735672,0.0,0.0,1.29170361161232,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.2985074520111084,10.486864849925041,9.09812380373478,1.610702857375145,0.0,0.0,0.0,9.738660857081411,0.0,0.0,0.0,0.0,0.5140032172203064,0.0,4.749459892511368,1.637116312980652,4.255242347717285,13.022338978946207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752903997898102,0.0,0.0,0.0,3.4740309715271,0.0
489,0.0,0.3246107101440429,0.0,0.0,0.0,0.0,0.0,8.914066299796106,8.437807872891426,0.848089337348938,0.0,0.0,0.0,11.320323556661606,0.0,0.0,0.0,0.0,1.1225309371948242,0.0,6.542059361934662,0.7330561876296997,0.0,11.290509670972824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752903997898102,1.827652364969253,0.0,0.0,5.923969626426697,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.9283369183540344,17.69277787208557,14.566003888845444,18.66722531616688,0.945909023284912,0.0,1.2590620666742325,33.58702211576469,8.14077562093735,0.0,0.0,1.4359831884503373,3.652512490749359,0.0,8.510546162724495,0.0,1.0,20.932339288294315,2.0446712374687195,0.0,0.0,0.0,0.0,1.1339496970176697,-5.551115123125783e-17,0.0,0.0,5.1739566922187805,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.233527556061743,8.22876513004303,0.0,0.0,0.0,0.0,7.914375588297844,0.0,0.0,0.0,0.0,1.644523411989212,0.0,10.822771683335304,0.0,0.0,13.807623147964476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.1525135487318039,0.0,0.0,0.0,9.05521334707737,6.163539692759514,1.705620914697647,0.0,0.0,0.0,5.2258061170578,0.0,0.0,0.0,0.0,0.0,0.0,6.539960086345673,0.0,1.564875453710556,23.670828040628,0.0,0.0,0.0,0.0,1.7405846416950226,0.0,0.0,0.0,0.0,0.8926860392093658,0.0,0.0,0.0,0.0,0.0
