FOV,Label,Area,Perimeter,Convex_Area,Solidity,BoundingBox_Area,Extent,Orientation,Eccentricity,Equivalent_Diameter,Major_Axis_Length,Minor_Axis_Length,Major_Minor_Axis_Ratio,Circularity,Form_Factor,Euler_Number,Centroid_Row,Centroid_Col,Nucleus_Area,Nucleus_Eccentricity,NC_Area_Ratio,Nucleus_Centroid_Row,Nucleus_Centroid_Col,Centroid_Deviation,Mean_DNA1_Intensity,Integrated_DNA1_Intensity,Mean_DNA2_Intensity,Integrated_DNA2_Intensity,Mean_HistoneH3_Intensity,Integrated_HistoneH3_Intensity
Tonsil1_1,383,56.0,26.48528137423857,60.0,0.9333333333333333,72.0,0.7777777777777778,-0.2645457287796697,0.5676832129900388,8.444016491289505,9.468020501201098,7.794520317024594,1.2147021389528343,1.003202737846035,0.9968074869363777,1,40.94642857142857,441.1607142857143,55.0,0.5730010804150888,0.9821428571428571,40.90909090909091,441.2181818181818,0.06853187810607524,0.43530529737472534,23.941791355609894,0.4724882245063782,25.9868523478508,0.5257664322853088,28.917153775691986
Tonsil1_1,384,51.0,24.727922061357855,54.0,0.9444444444444444,72.0,0.7083333333333334,-1.0586664247581412,0.6482683649786517,8.058239062071396,9.283381998453379,7.068477803281972,1.3133495296742677,1.0481050020956877,0.9541028790059186,1,42.01960784313726,109.31372549019608,51.0,0.6482683649786517,1.0,42.01960784313726,109.31372549019608,0.0,0.4563261568546295,23.272633999586105,0.4567808508872986,23.295823395252228,0.4957505762577057,25.28327938914299
Tonsil1_1,385,49.0,24.485281374238568,52.0,0.9423076923076923,63.0,0.7777777777777778,0.018331276184530353,0.7177156661071656,7.898654169668588,9.542422433681045,6.644734992966365,1.43608773619745,1.0270598353380491,0.9736531072416608,1,42.06122448979592,132.12244897959184,49.0,0.7177156661071656,1.0,42.06122448979592,132.12244897959184,0.0,0.35613179206848145,17.45045781135559,0.3603004217147827,17.654720664024353,0.4469929039478302,21.90265229344368
Tonsil1_1,386,82.0,33.798989873223334,91.0,0.9010989010989011,132.0,0.6212121212121212,0.9478339641163195,0.6782931647273943,10.217907939900583,12.156357058480031,8.932386466140196,1.3609304864451255,0.9020202229615727,1.1086225946428714,1,42.13414634146341,229.35365853658536,80.0,0.6543756954601688,0.975609756097561,42.175,229.4875,0.1399376959393004,0.352285772562027,28.182861804962158,0.3742450177669525,29.9396014213562,0.3588377833366394,28.707022666931152
Tonsil1_1,387,48.0,25.106601717798213,53.0,0.9056603773584906,72.0,0.6666666666666666,-0.7317432801004696,0.22904039064233822,7.817640190446719,8.093603106952706,7.878450205212594,1.0273090387241086,0.9569191263959742,1.045020391395332,1,42.708333333333336,60.0625,38.0,0.67422798074246,0.7916666666666666,43.18421052631579,60.578947368421055,0.7022656101147845,0.4501311779022217,17.104984760284424,0.4495076537132263,17.0812908411026,0.40536442399024963,15.403848111629486
Tonsil1_1,388,36.0,20.485281374238568,40.0,0.9,49.0,0.7346938775510204,1.2205481418210338,0.36440556543273017,6.770275002573076,7.0438076134180445,6.559477846124337,1.0738366343564791,1.0780241689052947,0.9276229873542389,1,42.388888888888886,146.94444444444446,36.0,0.36440556543273017,1.0,42.388888888888886,146.94444444444446,0.0,0.33375421166419983,12.015151619911194,0.32963302731513977,11.866788983345032,0.3019810914993286,10.87131929397583
Tonsil1_1,389,69.0,29.556349186104043,76.0,0.9078947368421053,100.0,0.69,-1.0404406866584652,0.5659459228998814,9.373021315815206,10.351191012348695,8.53396039342766,1.2129410654777066,0.9925613895068655,1.007494358103966,1,42.36231884057971,164.6231884057971,69.0,0.5659459228998814,1.0,42.36231884057971,164.6231884057971,0.0,0.40590959787368774,28.007762253284454,0.39518213272094727,27.26756715774536,0.4698188304901123,32.41749930381775
Tonsil1_1,390,70.0,31.556349186104043,79.0,0.8860759493670886,110.0,0.6363636363636364,-0.5570869810262722,0.767181457009981,9.440697438826296,12.033289166573109,7.7185142377089555,1.5590162557172254,0.8833532228173056,1.1320499820113514,1,43.84285714285714,172.24285714285713,70.0,0.767181457009981,1.0,43.84285714285714,172.24285714285713,0.0,0.4355190694332123,30.48633486032486,0.443534255027771,31.04739785194397,0.5210613012313843,36.4742910861969
Tonsil1_1,391,54.0,26.14213562373095,59.0,0.9152542372881356,80.0,0.675,-1.1171536361872318,0.5260985931941702,8.291859587312052,9.079323113247384,7.721270491669503,1.1758846064314268,0.9929365491729242,1.0071136980836886,1,42.666666666666664,291.537037037037,54.0,0.5260985931941702,1.0,42.666666666666664,291.537037037037,0.0,0.33624720573425293,18.157349109649658,0.3486301004886627,18.826025426387787,0.355058878660202,19.17317944765091
Tonsil1_1,392,40.0,22.48528137423857,44.0,0.9090909090909091,56.0,0.7142857142857143,1.3260081725079496,0.6614500540543484,7.136496464611085,8.400805350227142,6.300513428887764,1.3333525029419935,0.9941987258216342,1.0058351253403301,1,42.425,459.05,39.0,0.6345492352897707,0.975,42.46153846153846,459.12820512820514,0.08631976163763473,0.26026037335395813,10.150154560804367,0.2855352759361267,11.135875761508942,0.007842453196644783,0.30585567466914654
Tonsil1_1,393,51.0,28.692388155425114,63.0,0.8095238095238095,84.0,0.6071428571428571,-0.12084922498100804,0.860316887419262,8.058239062071396,12.093638184193852,6.164848203995387,1.9617089965582712,0.7784785404418094,1.284556924886421,1,41.76470588235294,84.3921568627451,49.0,0.8245013390357442,0.9607843137254902,42.04081632653061,84.38775510204081,0.2761455284470254,0.4418661296367645,21.651440352201462,0.45104876160621643,22.101389318704605,0.4735736846923828,23.205110549926758
Tonsil1_1,394,30.0,19.071067811865476,33.0,0.9090909090909091,40.0,0.75,0.04939347686200384,0.8232003208139739,6.180387232371033,8.25195197018573,4.68505422873549,1.761335422666592,1.0365281423822896,0.964759140742348,1,42.53333333333333,115.23333333333333,30.0,0.8232003208139739,1.0,42.53333333333333,115.23333333333333,0.0,0.3246215283870697,9.738645851612091,0.35729363560676575,10.718809068202972,0.34959664940834045,10.487899482250214
Tonsil1_1,395,28.0,19.242640687119284,33.0,0.8484848484848485,42.0,0.6666666666666666,0.1485904152081579,0.3993658925048339,5.970821321441846,6.543940947901785,5.999430256364895,1.0907604002828784,0.9502514794619125,1.052353005086883,1,42.607142857142854,453.25,27.0,0.2696786169669337,0.9642857142857143,42.7037037037037,453.25925925925924,0.0970037678163971,0.3384256660938263,9.13749298453331,0.3335599899291992,9.006119728088379,0.18555933237075806,5.0101019740104675
Tonsil1_1,396,54.0,26.485281374238568,59.0,0.9152542372881356,72.0,0.75,-0.9201927023579138,0.07722321686876854,8.291859587312052,8.517527793426947,8.492092997055625,1.0029951151477192,0.9673740686372485,1.0337262827488358,1,43.96296296296296,71.64814814814815,51.0,0.34912729603879733,0.9444444444444444,43.8235294117647,71.6078431372549,0.14514203079350385,0.41122108697891235,20.97227543592453,0.4081799387931824,20.8171768784523,0.4375655949115753,22.31584534049034
Tonsil1_1,397,50.0,24.727922061357855,54.0,0.9259259259259259,72.0,0.6944444444444444,-0.9400942817904759,0.6615541138243982,7.978845608028654,9.277145794910492,6.956907782914374,1.3335157061725673,1.0275539236232232,0.973184936586037,1,43.58,100.14,50.0,0.6615541138243982,1.0,43.58,100.14,0.0,0.47735899686813354,23.867949843406677,0.47342029213905334,23.671014606952667,0.46886077523231506,23.443038761615753
Tonsil1_1,398,42.0,22.727922061357855,45.0,0.9333333333333333,63.0,0.6666666666666666,0.22077349234877136,0.667188131424851,7.312732791431452,8.591357869305787,6.3996101342827565,1.3424814463746506,1.0217383430019105,0.9787241585374565,1,43.76190476190476,126.64285714285714,42.0,0.667188131424851,1.0,43.76190476190476,126.64285714285714,0.0,0.38262617588043213,16.07029938697815,0.402082622051239,16.88747012615204,0.5019596815109253,21.082306623458862
Tonsil1_1,399,39.0,21.31370849898476,43.0,0.9069767441860465,56.0,0.6964285714285714,-0.43418576277718995,0.503671479567253,7.046725639945928,7.61714677316715,6.580417082087413,1.1575477174390396,1.0788384776134494,0.9269228162979023,1,43.84615384615385,196.71794871794873,39.0,0.503671479567253,1.0,43.84615384615385,196.71794871794873,0.0,0.37889334559440613,14.776840478181839,0.38477492332458496,15.006222009658813,0.5505375266075134,21.470963537693024
Tonsil1_1,400,47.0,24.727922061357855,50.0,0.94,70.0,0.6714285714285714,0.09207067863227039,0.7038440477964345,7.735777827895049,9.372057116049096,6.657483215204488,1.4077477648978538,0.9659006882058299,1.0353031240276989,1,43.255319148936174,328.1914893617021,46.0,0.6701788214326542,0.9787234042553191,43.15217391304348,328.19565217391306,0.10322920465093074,0.49587175250053406,22.810100615024567,0.49887585639953613,22.948289394378662,0.498445600271225,22.92849761247635
Tonsil1_1,401,45.0,23.071067811865476,47.0,0.9574468085106383,54.0,0.8333333333333334,-0.2658532721518682,0.7342669877452473,7.569397566060481,9.209104441370974,6.25170004179765,1.4730560295280792,1.0623973687615436,0.941267391471158,1,42.91111111111111,334.6,38.0,0.5470816481329858,0.8444444444444444,43.526315789473685,334.5,0.6232790677370789,0.4615405201911926,17.53853976726532,0.5017625093460083,19.066975355148315,0.44191667437553406,16.792833626270294
Tonsil1_1,402,39.0,21.899494936611664,44.0,0.8863636363636364,56.0,0.6964285714285714,1.4148960097929781,0.5557339299207685,7.046725639945928,7.786033440053226,6.472998397492184,1.2028480407271145,1.0218949976689091,0.9785741218825271,1,43.38461538461539,391.6666666666667,39.0,0.5557339299207685,1.0,43.38461538461539,391.6666666666667,0.0,0.3135016858577728,12.22656574845314,0.2986074984073639,11.645692437887192,0.2609303891658783,10.176285177469254
Tonsil1_1,403,47.0,23.656854249492383,49.0,0.9591836734693877,56.0,0.8392857142857143,1.3928469440586906,0.36521445466564434,7.735777827895049,8.148156590804154,7.585309748560273,1.0742022225724812,1.0553432423723303,0.9475590119401126,1,43.702127659574465,41.680851063829785,47.0,0.36521445466564434,1.0,43.702127659574465,41.680851063829785,0.0,0.4223927855491638,19.8524609208107,0.43832722306251526,20.601379483938217,0.474292516708374,22.29174828529358
Tonsil1_1,404,23.0,15.899494936611665,25.0,0.92,35.0,0.6571428571428571,-1.371910902462889,0.6360680039907637,5.4115163798060095,6.212749844777135,4.793962831611439,1.2959528605040909,1.1433285346948794,0.874639239426374,1,43.78260869565217,184.1304347826087,23.0,0.6360680039907637,1.0,43.78260869565217,184.1304347826087,0.0,0.4628881514072418,10.646427482366562,0.5017477869987488,11.540199100971222,0.6084079146385193,13.993382036685944
Tonsil1_1,405,33.0,19.899494936611664,37.0,0.8918918918918919,49.0,0.673469387755102,-0.5881724982063364,0.5128607994575893,6.4820448144285745,7.112135292655616,6.105567458053294,1.164860652432011,1.0472242640569591,0.9549052999650604,1,44.39393939393939,242.66666666666666,33.0,0.5128607994575893,1.0,44.39393939393939,242.66666666666666,0.0,0.4489745497703552,14.816160142421722,0.4526083767414093,14.936076432466507,0.5531967878341675,18.255493998527527
Tonsil1_1,406,46.0,27.520815280171306,56.0,0.8214285714285714,80.0,0.575,-0.43357200659781203,0.7954142975989713,7.653039857325812,10.708538161899503,6.490081762643951,1.6499850931827127,0.7632118503299464,1.3102521921897399,1,45.26086956521739,258.04347826086956,46.0,0.7954142975989713,1.0,45.26086956521739,258.04347826086956,0.0,0.5388519167900085,24.787188172340393,0.5885836482048035,27.07484781742096,0.5710406303405762,26.267868995666504
Tonsil1_1,407,53.0,27.14213562373095,59.0,0.8983050847457628,88.0,0.6022727272727273,0.6151756975411555,0.8014866961372709,8.214724333230155,10.774954140240025,6.443558395746736,1.6722055545197443,0.9040609300033277,1.1061201372747291,1,43.735849056603776,341.24528301886795,52.0,0.7865262412249988,0.9811320754716981,43.80769230769231,341.3076923076923,0.09516497285521203,0.4200100600719452,21.84052312374115,0.415143221616745,21.58744752407074,0.4335080683231354,22.54241955280304
Tonsil1_1,408,72.0,30.72792206135785,80.0,0.9,100.0,0.72,1.2294571071086193,0.36362582601060844,9.574614729634384,10.006116286708957,9.321148518093889,1.0734853400614133,0.9582437056935953,1.0435758607735186,1,44.56944444444444,91.54166666666667,72.0,0.36362582601060844,1.0,44.56944444444444,91.54166666666667,0.0,0.30684006214141846,22.09248447418213,0.3347872197628021,24.104679822921753,0.46300575137138367,33.336414098739624
Tonsil1_1,409,41.0,21.656854249492383,43.0,0.9534883720930233,48.0,0.8541666666666666,0.0982446762882105,0.6795948256376284,7.225151993843567,8.447515227676798,6.196993032682518,1.363163583229024,1.098507365603728,0.9103261674084547,1,44.73170731707317,252.65853658536585,41.0,0.6795948256376284,1.0,44.73170731707317,252.65853658536585,0.0,0.580489993095398,23.800089716911316,0.6146767139434814,25.20174527168274,0.6728729009628296,27.587788939476013
Tonsil1_1,410,29.0,17.071067811865476,30.0,0.9666666666666667,36.0,0.8055555555555556,0.7013503515489256,0.5417745765101218,6.076507779746499,6.587153268826375,5.536659292153485,1.1897342641548565,1.2505080359301415,0.7996749890984819,1,44.41379310344828,298.55172413793105,29.0,0.5417745765101218,1.0,44.41379310344828,298.55172413793105,0.0,0.345170259475708,10.009937524795532,0.33067500591278076,9.589575171470642,0.3256855309009552,9.4448803961277
Tonsil1_1,411,61.0,27.556349186104043,66.0,0.9242424242424242,90.0,0.6777777777777778,-0.7633446375774923,0.4823493630500463,8.812923024107548,9.515064149007433,8.334995745591383,1.141579964697669,1.0094767952198842,0.9906121713101687,1,44.77049180327869,405.4918032786885,61.0,0.4823493630500463,1.0,44.77049180327869,405.4918032786885,0.0,0.462340384721756,28.202763468027115,0.48447585105895996,29.553026914596558,0.47325170040130615,28.868353724479675
Tonsil1_1,412,16.0,12.621320343559642,17.0,0.9411764705882353,20.0,0.8,-0.9700649922342611,0.6681842742090677,4.51351666838205,5.283965253668215,3.931248045853505,1.34409357843535,1.2621770149845961,0.7922818971728812,1,44.3125,433.5625,16.0,0.6681842742090677,1.0,44.3125,433.5625,0.0,0.354337215423584,5.669395446777344,0.33951079845428467,5.432172775268555,0.39178845286369324,6.268615245819092
Tonsil1_1,413,66.0,28.727922061357855,70.0,0.9428571428571428,90.0,0.7333333333333333,-1.028927454717027,0.6457119657645326,9.166995688475081,10.587219877508023,8.084200729577287,1.3096186291828527,1.0049521225536397,0.9950722801191203,1,44.95454545454545,139.27272727272728,66.0,0.6457119657645326,1.0,44.95454545454545,139.27272727272728,0.0,0.40315744280815125,26.608391225337982,0.4271336495876312,28.19082087278366,0.5056747198104858,33.374531507492065
Tonsil1_1,414,79.0,32.72792206135786,87.0,0.9080459770114943,110.0,0.7181818181818181,0.1533734564582715,0.5158315273864109,10.02925341359355,11.020097009788984,9.440807417062342,1.1672833183602915,0.9268300171496152,1.0789464966568656,1,44.77215189873418,219.9493670886076,70.0,0.6611637373305388,0.8860759493670886,45.042857142857144,220.35714285714286,0.4894511278975619,0.23148760199546814,16.20413213968277,0.23723016679286957,16.60611167550087,0.19263356924057007,13.484349846839905
Tonsil1_1,415,46.0,23.899494936611664,51.0,0.9019607843137255,64.0,0.71875,0.41695870407978747,0.47252431108439086,7.653039857325812,8.254451788159523,7.274793935993348,1.1346646875204454,1.0120226891763988,0.9881201387034285,1,45.630434782608695,322.7173913043478,46.0,0.47252431108439086,1.0,45.630434782608695,322.7173913043478,0.0,0.5226964354515076,24.044036030769348,0.5690611004829407,26.17681062221527,0.5720758438110352,26.315488815307617
Tonsil1_1,416,41.0,22.14213562373095,42.0,0.9761904761904762,63.0,0.6507936507936508,1.082517927853832,0.6740070418361797,7.225151993843567,8.52490009707404,6.297556142947396,1.353683858240952,1.050883825289152,0.9515799710066417,1,45.48780487804878,419.0975609756098,41.0,0.6740070418361797,1.0,45.48780487804878,419.0975609756098,0.0,0.3678875267505646,15.083388596773148,0.3993273377418518,16.372420847415924,0.4447060525417328,18.232948154211044
Tonsil1_1,417,40.0,23.31370849898476,45.0,0.8888888888888888,63.0,0.6349206349206349,0.4178756165387101,0.6797073971655494,7.136496464611085,8.578413570815927,6.292123696180891,1.3633574266861184,0.924798531260901,1.0813165962067077,1,45.725,47.775,40.0,0.6797073971655494,1.0,45.725,47.775,0.0,0.528191328048706,21.127653121948242,0.49978190660476685,19.991276264190674,0.6059396266937256,24.237585067749023
Tonsil1_1,418,50.0,24.727922061357855,55.0,0.9090909090909091,72.0,0.6944444444444444,-0.9154895947441203,0.4647620504584952,7.978845608028654,8.531669896654265,7.554244421153147,1.1293875894145236,1.0275539236232232,0.973184936586037,1,45.78,203.66,48.0,0.4464271918836292,0.96,45.770833333333336,203.5625,0.09792996363614709,0.30188968777656555,14.490705013275146,0.3283330202102661,15.759984970092773,0.42899787425994873,20.59189796447754
Tonsil1_1,419,19.0,13.82842712474619,21.0,0.9047619047619048,25.0,0.76,-1.2293191718497347,0.48636841617356064,4.918490759365935,5.33865509526754,4.664670361923582,1.1444871086380528,1.2485843707880613,0.8009070299100701,1,46.473684210526315,273.94736842105266,19.0,0.48636841617356064,1.0,46.473684210526315,273.94736842105266,0.0,0.21272575855255127,4.041789412498474,0.21726387739181519,4.1280136704444885,0.2413027435541153,4.584752127528191
Tonsil1_1,420,72.0,31.556349186104047,78.0,0.9230769230769231,108.0,0.6666666666666666,-0.4479415804099735,0.6605777015522186,9.574614729634384,11.325988012496323,8.503072530231048,1.3319876988263877,0.9085918863263712,1.100604149177703,1,46.166666666666664,364.8611111111111,68.0,0.6988815513035612,0.9444444444444444,46.10294117647059,365.02941176470586,0.17996124055239515,0.4764854907989502,32.40101337432861,0.499026358127594,33.93379235267639,0.48283252120018005,32.832611441612244
Tonsil1_1,421,45.0,23.31370849898476,49.0,0.9183673469387755,63.0,0.7142857142857143,0.4286248784893745,0.6814273806104557,7.569397566060481,8.87540132431305,6.495779596549603,1.3663335081484973,1.0403983476685137,0.9611703077392957,1,45.77777777777778,385.8888888888889,44.0,0.6913402488326628,0.9777777777777777,45.86363636363637,385.8636363636364,0.08949517750843762,0.4939395785331726,21.733341455459595,0.5301766991615295,23.3277747631073,0.6230728030204773,27.415203332901
Tonsil1_1,422,67.0,30.142135623730947,75.0,0.8933333333333333,99.0,0.6767676767676768,0.3939330377325376,0.7055473888467331,9.23618154310838,11.09462188344264,7.862345166881298,1.4111084731024939,0.9266945897448863,1.0791041741975578,1,46.223880597014926,378.53731343283584,67.0,0.7055473888467331,1.0,46.223880597014926,378.53731343283584,0.0,0.45994120836257935,30.816060960292816,0.49649930000305176,33.26545310020447,0.5681132674217224,38.0635889172554
Tonsil1_1,423,27.0,16.485281374238568,28.0,0.9642857142857143,36.0,0.75,0.8776695619927556,0.5687056075990728,5.863230142835039,6.435808454486937,5.293717242116963,1.2157446573238677,1.2484780172022165,0.8009752564494129,1,46.592592592592595,36.55555555555556,27.0,0.5687056075990728,1.0,46.592592592592595,36.55555555555556,0.0,0.3041185736656189,8.21120148897171,0.33112484216690063,8.940370738506317,0.3298754394054413,8.906636863946915
Tonsil1_1,424,17.0,13.65685424949238,19.0,0.8947368421052632,24.0,0.7083333333333334,-1.190673208844018,0.8146048153160063,4.652426491681278,6.126378838936505,3.5534000439021782,1.7240892562743375,1.1454006794618754,0.8730569292745779,1,46.76470588235294,53.470588235294116,17.0,0.8146048153160063,1.0,46.76470588235294,53.470588235294116,0.0,0.4345282018184662,7.386979430913925,0.4282948970794678,7.281013250350952,0.5167105793952942,8.784079849720001
Tonsil1_1,425,42.0,22.72792206135785,46.0,0.9130434782608695,63.0,0.6666666666666666,-1.4402122615239323,0.5599591734741447,7.312732791431452,8.116281576045933,6.724503245584708,1.2069711738744515,1.021738343001911,0.9787241585374561,1,46.76190476190476,78.0,41.0,0.6010963699896499,0.9761904761904762,46.829268292682926,78.02439024390245,0.07164306858672209,0.4230717122554779,17.345940202474594,0.43406105041503906,17.7965030670166,0.5444943904876709,22.324270009994507
Tonsil1_1,426,53.0,26.727922061357855,60.0,0.8833333333333333,80.0,0.6625,1.5082801144327624,0.6447592314575327,8.214724333230155,9.503360650898905,7.264233201595036,1.3082400285294002,0.9322992635626204,1.0726169579697757,1,47.22641509433962,189.60377358490567,52.0,0.6133296379265415,0.9811320754716981,47.23076923076923,189.51923076923077,0.08465486510701398,0.3179933726787567,16.53565537929535,0.34301069378852844,17.83655607700348,0.4382055997848511,22.786691188812256
Tonsil1_1,427,36.0,21.485281374238568,42.0,0.8571428571428571,56.0,0.6428571428571429,0.33299817396797726,0.6402885814089598,6.770275002573076,7.8985559553691935,6.067152930666852,1.301855424715831,0.980009472567823,1.0203983002121375,1,47.22222222222222,247.52777777777777,36.0,0.6402885814089598,1.0,47.22222222222222,247.52777777777777,0.0,0.4949553310871124,17.818391919136047,0.5307409763336182,19.106675148010254,0.5216624736785889,18.7798490524292
Tonsil1_1,428,41.0,22.485281374238568,44.0,0.9318181818181818,56.0,0.7321428571428571,0.3734082972046526,0.5835710434515397,7.225151993843567,8.098299203942128,6.576321773157733,1.231432932159217,1.0190536939671753,0.9813025613076389,1,47.19512195121951,372.1951219512195,41.0,0.5835710434515397,1.0,47.19512195121951,372.1951219512195,0.0,0.5786317586898804,23.723902106285095,0.5708247423171997,23.403814435005188,0.6301501393318176,25.836155712604523
Tonsil1_1,429,53.0,27.349242404917497,61.0,0.8688524590163934,88.0,0.6022727272727273,-0.23512837104269466,0.6743151379600103,8.214724333230155,9.743546336890573,7.195060386022458,1.3541993832072559,0.8904204639240065,1.1230649345064305,1,47.20754716981132,65.49056603773585,53.0,0.6743151379600103,1.0,47.20754716981132,65.49056603773585,0.0,0.4534146785736084,24.030977964401245,0.44485756754875183,23.577451080083847,0.4022800028324127,21.320840150117874
Tonsil1_1,430,87.0,34.31370849898476,97.0,0.8969072164948454,120.0,0.725,1.2686991457572283,0.7099634673946618,10.524820207108489,12.753212298772766,8.981303190764207,1.419973474660932,0.9285254280374062,1.0769764292978679,1,47.10344827586207,155.26436781609195,84.0,0.6856897847549702,0.9655172413793104,47.13095238095238,155.4404761904762,0.17824319152518583,0.2857602536678314,24.00386130809784,0.3039146959781647,25.528834462165833,0.3065793812274933,25.752668023109436
Tonsil1_1,431,51.0,24.727922061357855,55.0,0.9272727272727272,72.0,0.7083333333333334,0.2514406277199607,0.5911955096269373,8.058239062071396,9.00395351419602,7.261943157511257,1.2398821250594543,1.0481050020956877,0.9541028790059186,1,47.94117647058823,437.921568627451,50.0,0.562512804627521,0.9803921568627451,48.02,437.92,0.07883913610008877,0.45572319626808167,22.786159813404083,0.49422401189804077,24.71120059490204,0.5151467323303223,25.757336616516113
Tonsil1_1,432,109.0,38.97056274847714,118.0,0.923728813559322,154.0,0.7077922077922078,1.3399565052804574,0.6389448409076193,11.780624362746345,13.579585873918843,10.446131102022859,1.2999631864939165,0.9019095957292405,1.108758577062758,1,47.596330275229356,19.073394495412845,77.0,0.35648013611825424,0.7064220183486238,48.142857142857146,18.961038961038962,0.5579564348078484,0.3062439560890198,23.580784618854523,0.30987992882728577,23.860754519701004,0.20125681161880493,15.49677449464798
Tonsil1_1,433,60.0,28.72792206135785,65.0,0.9230769230769231,84.0,0.7142857142857143,1.4090430520133634,0.808352682736299,8.740387444736633,11.554723553933096,6.802248585166965,1.69866234808434,0.9135928386851272,1.094579508131032,1,48.0,121.38333333333334,59.0,0.7963579391160829,0.9833333333333333,48.0,121.47457627118644,0.0912429378530959,0.37262657284736633,21.984967797994614,0.3662346601486206,21.607844948768616,0.43314579129219055,25.555601686239243
Tonsil1_1,434,30.0,19.899494936611667,33.0,0.9090909090909091,48.0,0.625,-0.25941695347550786,0.7024477044270655,6.180387232371033,7.566671422615856,5.385467608290513,1.4050166063514238,0.9520220582335988,1.0503958299615668,1,48.06666666666667,176.06666666666666,30.0,0.7024477044270655,1.0,48.06666666666667,176.06666666666666,0.0,0.3901958167552948,11.705874502658844,0.4008103013038635,12.024309039115906,0.4792354702949524,14.377064108848572
Tonsil1_1,435,62.0,29.556349186104043,69.0,0.8985507246376812,99.0,0.6262626262626263,0.39173196491640966,0.810222809732271,8.884866446580956,11.793090746371504,6.9121899314824535,1.7061294413595847,0.8918667557887776,1.1212437211157043,1,47.45161290322581,398.61290322580646,61.0,0.8207409023631637,0.9838709677419355,47.459016393442624,398.672131147541,0.059688846364981514,0.40005823969841003,24.403552621603012,0.4004596769809723,24.42804029583931,0.3924254775047302,23.937954127788544
Tonsil1_1,436,42.0,21.31370849898476,43.0,0.9767441860465116,56.0,0.75,-0.5925614520006793,0.6101953593688748,7.312732791431452,8.210459804725112,6.50474486848359,1.2622262626326748,1.1618260528144841,0.8607140437051949,1,48.54761904761905,111.76190476190476,42.0,0.6101953593688748,1.0,48.54761904761905,111.76190476190476,0.0,0.37982380390167236,15.95259976387024,0.38021475076675415,15.969019532203674,0.41973644495010376,17.628930687904358
Tonsil1_1,437,52.0,26.14213562373095,55.0,0.9454545454545454,80.0,0.65,-0.38249003198439596,0.7209502743324102,8.136857890256438,10.144286870518926,7.029856874474728,1.4430289338254711,0.9561611214257789,1.0458488403176764,1,49.26923076923077,180.94230769230768,52.0,0.7209502743324102,1.0,49.26923076923077,180.94230769230768,0.0,0.48145896196365356,25.035866022109985,0.5224648714065552,27.16817331314087,0.6058088541030884,31.502060413360596
Tonsil1_1,438,52.0,26.14213562373095,57.0,0.9122807017543859,80.0,0.65,-0.48527828593764494,0.7121567244591417,8.136857890256438,9.810952554565835,6.887489939329551,1.424459801900032,0.9561611214257789,1.0458488403176764,1,48.38461538461539,268.4230769230769,50.0,0.7069697067958117,0.9615384615384616,48.5,268.44,0.11661903789690606,0.33950844407081604,16.975422203540802,0.36029279232025146,18.014639616012573,0.3950715661048889,19.753578305244446
Tonsil1_1,439,53.0,24.48528137423857,55.0,0.9636363636363636,64.0,0.828125,0.8415867662563985,0.3868154867608439,8.214724333230155,8.562986660836621,7.896419234920658,1.0844138850896081,1.1109014545493183,0.9001698538649318,1,48.60377358490566,311.7169811320755,53.0,0.3868154867608439,1.0,48.60377358490566,311.7169811320755,0.0,0.44553589820861816,23.613402605056763,0.479240357875824,25.39973896741867,0.5444678068161011,28.856793761253357
Tonsil1_1,440,32.0,19.65685424949238,34.0,0.9411764705882353,42.0,0.7619047619047619,0.35664250415487697,0.7380465362121726,6.383076486422923,7.923228643401021,5.346197046910039,1.482030791959013,1.040714983675126,0.9608778730836111,1,48.34375,317.875,32.0,0.7380465362121726,1.0,48.34375,317.875,0.0,0.4322218596935272,13.831099510192871,0.4630776643753052,14.818485260009766,0.5780888795852661,18.498844146728516
Tonsil1_1,441,33.0,19.31370849898476,35.0,0.9428571428571428,49.0,0.673469387755102,0.9780461335045888,0.5567049934485374,6.4820448144285745,7.173867174519765,5.959405127065974,1.2037891402848313,1.111712424183585,0.899513199858656,1,48.78787878787879,338.6060606060606,33.0,0.5567049934485374,1.0,48.78787878787879,338.6060606060606,0.0,0.4226955473423004,13.948953062295914,0.4284709393978119,14.139541000127792,0.2892395257949829,9.544904351234436
Tonsil1_1,442,86.0,36.384776310850235,97.0,0.8865979381443299,132.0,0.6515151515151515,0.49520050088301165,0.7875613985818075,10.464157913908982,13.555409439573214,8.35333388450998,1.6227544148222919,0.8163359015547743,1.2249859378907915,1,48.54651162790697,357.4651162790698,82.0,0.7515515137867739,0.9534883720930233,48.792682926829265,357.5853658536585,0.27397129156512245,0.35961800813674927,29.48867666721344,0.36758410930633545,30.141896963119507,0.23213228583335876,19.03484743833542
Tonsil1_1,443,51.0,25.071067811865476,54.0,0.9444444444444444,64.0,0.796875,-0.9044927847563204,0.4503893631257943,8.058239062071396,8.708107810949056,7.774879465431252,1.1200312300231963,1.0196106826297573,0.9807664994454768,1,48.1764705882353,450.98039215686276,50.0,0.5109193418364143,0.9803921568627451,48.24,451.02,0.07486499447106082,0.5059232115745544,25.296160578727722,0.5227161645889282,26.13580822944641,0.394572377204895,19.72861886024475
